id,code,team,team_code,element_type,first_name,second_name,web_name,status,news,news_added,now_cost,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,total_points,event_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,form,value_form,value_season,points_per_game,ep_next,ep_this,transfers_in,transfers_out,transfers_in_event,transfers_out_event
683,201895,17,56,2,Omar,Alderete,Alderete,a,,,40,0,0,0,0,1.3,,,4,4,37,0,1,0,0,0,0,0,0,0,0,0,16,30.0,14.4,0.0,4.4,4.0,1.0,1.0,4.0,1.0,0.5,31472,10372,31472,10372
694,200834,17,56,2,Nordi,Mukiele,Mukiele,a,,,40,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,11435,1962,11435,1962
565,184254,18,6,1,Guglielmo,Vicario,Vicario,a,,,50,0,0,0,0,4.3,,,9,9,90,0,0,1,0,0,0,0,0,0,4,2,36,30.0,0.0,0.0,3.0,9.0,1.8,1.8,9.0,2.6,3.6,32616,45065,32616,45065
566,214572,18,6,1,Brandon,Austin,Austin,a,,,40,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,672,1707,672,1707
567,485055,18,6,1,Antonín,Kinský,Kinsky,a,,,40,0,0,0,0,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3011,11408,3011,11408
568,441164,18,6,2,Pedro,Porro Sauceda,Pedro Porro,a,,,55,0,0,0,0,21.9,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,26,21.2,42.8,1.0,6.5,6.0,1.1,1.1,6.0,2.8,3.8,110697,128020,110697,128020
569,221632,18,6,2,Cristian,Romero,Romero,a,,,50,0,0,0,0,3.6,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,22,18.0,1.4,6.0,2.5,6.0,1.2,1.2,6.0,2.1,3.1,29266,35434,29266,35434
570,135720,18,6,2,Kevin,Danso,Danso,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,785,4533,785,4533
571,115556,18,6,2,Ben,Davies,Davies,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,337,1450,337,1450
572,493125,18,6,2,Radu,Drăgușin,Dragusin,i,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,111,53,111
573,232859,18,6,2,Djed,Spence,Spence,a,,,45,0,0,0,0,1.3,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,26,10.0,5.8,22.0,3.8,6.0,1.3,1.3,6.0,1.4,2.4,16291,12060,16291,12060
574,487053,18,6,2,Destiny,Udogie,Udogie,i,Knee injury - Unknown return date,2025-08-10T23:30:07.244451Z,45,0,0,0,0,0.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,28504,316,28504
575,491279,18,6,2,Micky,van de Ven,Van de Ven,a,,,45,0,0,0,0,27.0,,,6,6,90,0,0,1,0,0,0,0,0,0,0,0,27,11.6,1.0,14.0,2.7,6.0,1.3,1.3,6.0,1.4,2.4,147682,111695,147682,111695
576,548308,18,6,2,Ashley,Phillips,Phillips,u,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,670,0,670
577,553299,18,6,2,Takai,Kōta,Takai,d,Foot injury - 25% chance of playing,2025-08-10T23:30:07.262578Z,40,0,0,0,0,0.1,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,103,2145,103,2145
578,610799,18,6,2,Luka,Vušković,Vuskovic,a,,,40,0,0,0,0,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3120,11113,3120,11113
579,85971,18,6,3,Son,Heung-min,Son,u,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,0,0,0,0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16055,0,16055
580,242898,18,6,3,Brennan,Johnson,Johnson,a,,,70,0,0,0,0,2.9,,,8,8,79,1,0,1,0,0,0,0,0,0,0,0,30,40.4,27.1,20.0,8.8,8.0,1.1,1.1,8.0,1.8,2.8,19179,33404,19179,33404
581,172780,18,6,3,James,Maddison,Maddison,i,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,70,0,0,0,0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,11265,127,11265
582,460842,18,6,3,Mohammed,Kudus,Kudus,a,,,65,0,0,0,0,27.7,,,10,10,84,0,2,1,0,0,0,0,0,0,0,1,35,45.4,74.0,11.0,13.0,10.0,1.5,1.5,10.0,1.7,2.7,341948,112513,341948,112513
583,445044,18,6,3,Dejan,Kulusevski,Kulusevski,i,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,65,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,449,91,449
584,511499,18,6,3,Mathys,Tel,Tel,a,,,64,-1,1,-1,1,0.1,,,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,1.0,0.2,0.2,1.0,1.7,2.7,555,3266,555,3266
585,202993,18,6,3,Rodrigo,Bentancur,Bentancur,a,,,55,0,0,0,0,0.2,,,1,1,19,0,0,0,0,0,0,0,0,0,0,0,5,4.8,0.8,0.0,0.6,1.0,0.2,0.2,1.0,1.5,2.5,763,3465,763,3465
586,570526,18,6,3,Lucas,Bergvall,Bergvall,a,,,55,0,0,0,0,0.2,,,3,3,79,0,0,1,0,0,0,0,0,0,0,0,13,10.4,3.3,33.0,4.7,3.0,0.5,0.5,3.0,1.5,2.5,956,2060,956,2060
587,227127,18,6,3,Yves,Bissouma,Bissouma,a,,,54,-1,1,-1,1,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,600,3366,600,3366
588,550839,18,6,3,Wilson,Odobert,Odobert,a,,,55,0,0,0,0,0.0,,,1,1,10,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.5,0.0,1.3,1.0,0.2,0.2,1.0,1.5,2.5,116,813,116,813
589,235674,18,6,3,Manor,Solomon,Solomon,d,Calf injury - 25% chance of playing,2025-08-10T23:30:07.302045Z,55,0,0,0,0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,28,517,28,517
590,436234,18,6,3,Bryan,Gil Salvatierra,Bryan,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,121,820,121,820
591,547701,18,6,3,Archie,Gray,Gray,a,,,50,0,0,0,0,0.1,,,3,3,70,0,0,1,0,0,0,0,0,0,0,0,13,3.6,3.0,2.0,0.9,3.0,0.6,0.6,3.0,1.0,2.0,952,1922,952,1922
592,499721,18,6,3,Mikey,Moore,Moore,u,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,324,0,324
593,482442,18,6,3,Pape Matar,Sarr,P.M.Sarr,a,,,50,0,0,0,0,2.8,,,6,6,90,0,1,1,0,0,0,0,0,0,0,0,29,33.2,18.7,2.0,5.4,6.0,1.2,1.2,6.0,1.0,2.0,37811,34369,37811,34369
594,623095,18,6,3,Yang,Min-hyeok,Min-hyeok,u,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1081,0,1081
595,499726,18,6,3,Callum,Olusesi,Olusesi,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,992,2754,992,2754
596,154566,18,6,4,Dominic,Solanke-Mitchell,Solanke,a,,2025-08-10T23:30:07.320877Z,74,-1,1,-1,1,3.7,100.0,100.0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.3,6.0,0.8,1.0,0.1,0.1,1.0,1.9,2.9,9473,113013,9473,113013
597,212319,18,6,4,Richarlison,de Andrade,Richarlison,a,,,66,1,-1,1,-1,6.2,,,13,13,71,2,0,1,0,0,0,0,0,0,0,3,61,73.6,0.5,80.0,15.4,13.0,2.0,2.0,13.0,1.7,2.7,309813,53781,309813,53781
598,552427,18,6,4,Will,Lankshear,Lankshear,u,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,45,0,0,0,0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1849,0,1849
599,490145,18,6,4,Dane,Scarlett,Scarlett,a,,,45,0,0,0,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,5741,10993,5741,10993
673,154296,18,6,3,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,a,,,55,0,0,0,0,0.3,,,1,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.6,0.0,0.1,1.0,0.2,0.2,1.0,1.5,2.5,1166,8710,1166,8710
600,84182,19,21,1,Alphonse,Areola,Areola,a,,,45,0,0,0,0,4.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.8,5612,66950,5612,66950
601,82143,19,21,1,Wes,Foderingham,Foderingham,a,,,40,0,0,0,0,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1757,3164,1757,3164
602,483364,19,21,1,Krisztián,Hegyi,Hegyi,a,,,40,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,409,1248,409,1248
603,613804,19,21,2,El Hadji Malick,Diouf,Diouf,a,,,45,0,0,0,0,6.6,,,1,1,90,0,0,0,3,0,0,0,0,0,0,0,4,10.8,30.7,10.0,5.2,1.0,0.2,0.2,1.0,1.4,2.4,9416,73572,9416,73572
604,109533,19,21,2,Emerson,Palmieri dos Santos,Emerson,a,,,45,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,343,3758,343,3758
605,214048,19,21,2,Maximilian,Kilman,Kilman,a,,,45,0,0,0,0,0.3,,,0,0,90,0,0,0,3,0,0,0,1,0,0,0,4,27.2,16.2,0.0,4.3,0.0,0.0,0.0,0.0,1.4,2.4,338,5692,338,5692
606,233963,19,21,2,Konstantinos,Mavropanos,Mavropanos,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,101,829,101,829
607,210494,19,21,2,Nayef,Aguerd,N.Aguerd,a,,,45,0,0,0,0,0.1,,,1,1,90,0,0,0,3,0,0,0,0,0,0,0,1,14.6,3.0,0.0,1.8,1.0,0.2,0.2,1.0,1.4,2.4,459,1706,459,1706
608,536109,19,21,2,Ollie,Scarles,Scarles,a,,,45,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,54,486,54,486
609,462116,19,21,2,Jean-Clair,Todibo,Todibo,a,,,45,0,0,0,0,0.1,,,1,1,81,0,0,0,2,0,0,0,0,0,0,0,9,19.8,3.1,0.0,2.3,1.0,0.2,0.2,1.0,1.4,2.4,480,2053,480,2053
610,214590,19,21,2,Aaron,Wan-Bissaka,Wan-Bissaka,a,,,45,0,0,0,0,21.8,,,1,1,90,0,0,0,3,0,0,0,0,0,0,0,9,17.8,24.7,8.0,5.1,1.0,0.2,0.2,1.0,1.4,2.4,24447,249758,24447,249758
611,518438,19,21,2,Kaelan,Casey,Casey,u,Has joined Swansea City on loan for the rest of the season.,2025-08-11T01:20:17.436361Z,40,0,0,0,0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3495,0,3495
612,224024,19,21,3,Lucas,Tolentino Coelho de Lima,L.Paquetá,a,,,59,-1,1,-1,1,0.9,,,2,2,90,0,0,0,3,0,0,0,0,0,0,0,11,5.8,14.2,4.0,2.4,2.0,0.3,0.3,2.0,1.6,2.6,3308,27313,3308,27313
613,215439,19,21,3,Tomáš,Souček,Souček,a,,,59,-1,1,-1,1,0.7,,,1,1,19,0,0,0,2,0,0,0,0,0,0,0,4,4.2,1.3,19.0,2.5,1.0,0.2,0.2,1.0,1.6,2.6,589,21180,589,21180
614,101178,19,21,3,James,Ward-Prowse,Ward-Prowse,a,,,60,0,0,0,0,0.3,,,2,2,70,0,0,0,1,0,0,0,0,0,0,0,13,5.8,15.2,2.0,2.3,2.0,0.3,0.3,2.0,1.6,2.6,1264,7936,1264,7936
615,450070,19,21,3,Crysencio,Summerville,Summerville,i,Hamstring injury - Unknown return date,2025-07-21T10:00:05.129084Z,55,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,251,54,251
616,213999,19,21,3,Edson,Álvarez Velázquez,Álvarez,a,,,50,0,0,0,0,0.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,483,3241,483,3241
617,149519,19,21,3,Maxwel,Cornet,Cornet,a,,,50,0,0,0,0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,53,596,53,596
618,197024,19,21,3,Guido,Rodríguez,G.Rodriguez,a,,,50,0,0,0,0,0.1,,,2,2,70,0,0,0,1,0,0,0,0,0,0,0,11,2.2,2.3,2.0,0.7,2.0,0.4,0.4,2.0,1.0,2.0,206,663,206,663
619,577114,19,21,3,Luis Guilherme,Lira dos Santos,L.Guilherme,i,Shoulder injury - Unknown return date,2025-08-21T14:30:06.529194Z,50,0,0,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32,585,32,585
620,490885,19,21,3,George,Earthy,Earthy,i,Ankle injury - Unknown return date,2025-08-14T16:00:06.537170Z,45,0,0,0,0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,1910,88,1910
621,229384,19,21,3,Andy,Irving,Irving,a,,,45,0,0,0,0,0.3,,,1,1,8,0,0,0,1,0,0,0,0,0,0,0,6,4.4,14.8,0.0,1.9,1.0,0.2,0.2,1.0,0.5,1.5,2942,3260,2942,3260
622,518442,19,21,3,Lewis,Orford,Orford,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,527,1883,527,1883
623,490142,19,21,3,Freddie,Potts,Potts,a,,,45,0,0,0,0,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2263,8091,2263,8091
624,178186,19,21,4,Jarrod,Bowen,Bowen,a,,,79,-1,1,-1,1,13.0,,,2,2,90,0,0,0,3,0,0,0,0,0,0,0,13,10.6,4.3,34.0,4.9,2.0,0.3,0.3,2.0,2.0,3.0,17237,364965,17237,364965
625,91889,19,21,4,Niclas,Füllkrug,Füllkrug,a,,,60,0,0,0,0,3.1,,,2,2,90,0,0,0,3,0,0,0,0,0,0,0,-1,0.8,14.5,34.0,4.9,2.0,0.3,0.3,2.0,1.5,2.5,10145,63728,10145,63728
626,565431,19,21,4,Callum,Marshall,Marshall,a,,,45,0,0,0,0,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,6425,10155,6425,10155
659,158534,19,21,2,Kyle,Walker-Peters,Walker-Peters,a,,,45,0,0,0,0,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.4,850,5438,850,5438
671,75115,19,21,4,Callum,Wilson,Wilson,a,,,60,0,0,0,0,0.5,,,1,1,19,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.0,8.0,0.5,1.0,0.2,0.2,1.0,1.5,2.5,1836,8617,1836,8617
679,467189,19,21,1,Mads,Hermansen,Hermansen,a,,,45,0,0,0,0,0.3,,,1,1,90,0,0,0,3,0,0,0,0,0,2,0,3,21.0,0.0,0.0,2.1,1.0,0.2,0.2,1.0,1.8,2.8,2184,3142,2184,3142
627,101982,20,39,1,Sam,Johnstone,Johnstone,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.8,460,1072,460,1072
628,149065,20,39,1,José,Malheiro de Sá,José Sá,a,,,45,0,0,0,0,1.9,,,0,0,90,0,0,0,4,0,0,0,0,0,0,0,-8,3.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.3,1.8,5996,12637,5996,12637
629,79602,20,39,1,Daniel,Bentley,Bentley,a,,,40,0,0,0,0,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1856,3119,1856,3119
631,516939,20,39,2,Emmanuel,Agbadou,Agbadou,a,,,45,0,0,0,0,0.4,,,0,0,90,0,0,0,4,0,0,0,0,0,0,0,-7,11.8,0.3,1.0,1.3,0.0,0.0,0.0,0.0,1.9,1.4,2449,2277,2449,2277
632,87835,20,39,2,Matt,Doherty,Doherty,a,,,45,0,0,0,0,0.2,,,-1,-1,90,0,0,0,4,0,0,0,1,0,0,0,-1,9.8,5.9,0.0,1.6,-1.0,-0.2,-0.2,-1.0,1.9,1.4,888,1803,888,1803
633,490721,20,39,2,Hugo,Bueno López,H.Bueno,a,,,45,0,0,0,0,0.1,,,1,1,18,0,0,0,1,0,0,0,0,0,0,0,0,4.4,11.1,6.0,2.2,1.0,0.2,0.2,1.0,1.9,1.4,656,683,656,683
634,501837,20,39,2,Yerson,Mosquera Valdelamar,Mosquera,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.4,182,710,182,710
635,483081,20,39,2,Rodrigo,Martins Gomes,R.Gomes,a,,,45,0,0,0,0,0.1,,,1,1,17,0,0,0,1,0,0,0,0,0,0,0,-1,2.2,1.0,4.0,0.7,1.0,0.2,0.2,1.0,1.9,1.4,559,674,559,674
636,231480,20,39,2,Santiago,Ignacio Bueno,S.Bueno,a,,,45,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.4,90,586,90,586
637,510362,20,39,2,Toti,Gomes,Toti,a,,,45,0,0,0,0,0.2,,,0,0,90,0,0,0,4,0,0,0,0,0,0,0,0,14.6,10.8,0.0,2.5,0.0,0.0,0.0,0.0,1.9,1.4,764,1626,764,1626
638,441271,20,39,2,Ki-Jana,Hoever,Hoever,a,,,40,0,0,0,0,2.3,,,1,1,72,0,0,0,3,0,0,0,0,0,0,0,0,17.6,19.8,0.0,3.7,1.0,0.2,0.2,1.0,1.0,0.5,15526,14377,15526,14377
639,560248,20,39,2,Bastien,Meupiyou Menadjou,Meupiyou,u,On loan to FC Alverca,2025-07-23T18:49:36.204721Z,40,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,209,0,209
640,641221,20,39,2,Pedro,Cardoso de Lima,Pedro Lima,a,,,40,0,0,0,0,1.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,4363,8244,4363,8244
641,517179,20,39,2,Alfie,Pond,Pond,a,,,40,0,0,0,0,1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,5565,10989,5565,10989
642,184754,20,39,3,Hwang,Hee-chan,Hee Chan,a,,,60,0,0,0,0,0.2,,,1,1,8,0,0,0,0,0,0,0,0,0,0,0,3,3.0,10.3,0.0,1.3,1.0,0.2,0.2,1.0,2.1,1.6,822,2845,822,2845
643,509291,20,39,3,André,Trindade da Costa Neto,André,a,,,55,0,0,0,0,0.1,,,4,4,71,0,0,0,3,0,0,0,0,0,0,0,16,15.6,1.7,0.0,1.7,4.0,0.7,0.7,4.0,2.0,1.5,1511,955,1511,955
644,231057,20,39,3,Jean-Ricner,Bellegarde,Bellegarde,a,,,55,0,0,0,0,0.1,,,2,2,72,0,0,0,3,0,0,0,0,0,0,0,5,4.6,17.7,5.0,2.7,2.0,0.4,0.4,2.0,2.0,1.5,988,1100,988,1100
645,643135,20,39,3,Fer,López González,Fer López,a,,,55,0,0,0,0,0.0,,,1,1,18,0,0,0,1,0,0,0,0,0,0,0,5,3.4,0.6,19.0,2.3,1.0,0.2,0.2,1.0,2.0,1.5,121,695,121,695
646,448089,20,39,3,João Victor,Gomes da Silva,Gomes,a,,,55,0,0,0,0,0.1,,,2,2,90,0,0,0,4,0,0,0,0,0,0,0,20,19.4,14.8,4.0,3.8,2.0,0.4,0.4,2.0,2.0,1.5,656,1317,656,1317
647,181284,20,39,3,Gonçalo Manuel,Ganchinho Guedes,Guedes,u,Has joined Real Sociedad permanently.,2025-08-11T01:21:19.226169Z,55,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,414,0,414
648,433312,20,39,3,Marshall,Munetsi,Munetsi,a,,,55,0,0,0,0,0.1,,,2,2,90,0,0,0,4,0,0,0,0,0,0,0,10,8.4,6.5,7.0,2.2,2.0,0.4,0.4,2.0,2.0,1.5,1614,775,1614,775
649,476502,20,39,3,Boubacar,Traoré,B.Traore,u,Has joined FC Metz on loan for the rest of the season.,2025-07-25T14:53:52.740212Z,50,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73,0,73
650,497606,20,39,3,Tawanda,Chirewa,Chirewa,a,,,45,0,0,0,0,0.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1216,3901,1216,3901
651,596054,20,39,3,Tom,Edozie,Edozie,a,,,45,0,0,0,0,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1512,4607,1512,4607
652,593001,20,39,3,Enso,González Medina,Gonzalez,a,,,45,0,0,0,0,1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6229,17809,6229,17809
653,240299,20,39,3,Joe,Hodge,Hodge,u,Signed by CD Tondela,2025-07-23T18:50:21.231185Z,45,0,0,0,0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1593,0,1593
654,247412,20,39,4,Jørgen,Strand Larsen,Strand Larsen,a,,,65,0,0,0,0,4.6,,,2,2,81,0,0,0,4,0,0,0,0,0,0,0,8,11.0,2.3,45.0,5.8,2.0,0.3,0.3,2.0,2.2,1.7,38876,46798,38876,46798
655,449988,20,39,4,Fábio,Soares Silva,Fábio Silva,a,,,50,0,0,0,0,0.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,3494,8698,3494,8698
656,429414,20,39,4,Saša,Kalajdžić,Kalajdžić,a,,,50,0,0,0,0,0.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,439,1592,439,1592
657,589507,20,39,4,Leon,Chiwome,Chiwome,i,Knee injury - Unknown return date,2025-07-21T10:00:05.148649Z,45,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955,953,955,953
658,531363,20,39,4,Nathan,Fraser,Fraser,a,,,45,0,0,0,0,2.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,24645,27918,24645,27918
663,230376,20,39,3,Jhon,Arias,J.Arias,a,,,55,0,0,0,0,0.6,,,1,1,17,0,0,0,1,0,0,0,0,0,0,0,2,2.2,12.0,2.0,1.6,1.0,0.2,0.2,1.0,2.0,1.5,1549,12210,1549,12210
